check,expiry,K1,K2,K3,C1,C2,C3,B_value,B_exec,executable,k_bucket,expiry_short,expiry_long,T_short,T_long,w_short,w_long,k_short,k_long
butterfly,2026-08-14 00:00:00,6400.0,6450.0,6475.0,1083.2795050375767,1033.5609110531148,1008.6766140608838,-0.01666666666665151,0.08333333333348492,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,6500.0,6525.0,6550.0,983.8173170686529,958.9830200764221,934.1237230841913,-0.012500000000045475,0.12499999999988631,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,6600.0,6625.0,6650.0,884.4551290997294,859.6458321074986,834.8115351152677,-0.012500000000045475,0.125,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,6650.0,6675.0,6700.0,834.8115351152677,810.0272381230368,785.2179411308059,-0.012500000000045475,0.125,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,6725.0,6750.0,6775.0,760.4586441385751,735.7243471463441,710.9650501541133,-0.012499999999931788,0.14999999999997726,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,6775.0,6800.0,6825.0,710.9650501541133,686.3307531618824,661.5964561696516,-0.049999999999954525,0.15000000000009095,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,6825.0,6850.0,6875.0,661.5964561696516,636.9621591774206,612.2278621851898,-0.049999999999954525,0.15000000000009095,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,6875.0,6880.0,6900.0,612.2278621851898,607.3910027867436,587.7935651929589,-0.049999999999954525,0.20000000000004547,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,6880.0,6900.0,6920.0,607.3910027867436,587.7935651929589,568.1461275991742,-0.024999999999977263,0.20000000000004547,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,6900.0,6920.0,6925.0,587.7935651929589,568.1461275991742,563.159268200728,-0.05999999999994543,0.13999999999998636,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,6925.0,6930.0,6950.0,563.159268200728,558.3724088022818,538.8249712084971,-0.08000000000004093,0.12000000000000455,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,6930.0,6950.0,6975.0,558.3724088022818,538.8249712084971,514.2906742162662,-0.044444444444479814,0.15555555555567935,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7000.0,7010.0,7025.0,489.95637722403535,480.432658427143,465.72208023180445,-0.17000000000001592,0.08000000000004093,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7025.0,7030.0,7040.0,465.72208023180445,461.18522083335824,451.2615020364659,-0.283333333333303,-0.03333333333330302,True,,,,,,,,,
butterfly,2026-08-14 00:00:00,7050.0,7060.0,7070.0,441.78778323957357,432.36406444268124,422.5403456457889,-0.19999999999998863,0.05000000000001137,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7075.0,7080.0,7090.0,417.8534862473427,413.16662684889656,403.44290805200416,-0.11666666666673109,0.0999999999999659,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7100.0,7110.0,7120.0,394.0191892551118,384.69547045821946,375.27175166132713,-0.049999999999954525,0.19999999999998863,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7120.0,7125.0,7130.0,375.27175166132713,370.58489226288094,365.5980328644348,-0.14999999999997726,0.05000000000001137,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7130.0,7140.0,7150.0,365.5980328644348,356.5743140675424,347.10059527065005,-0.2249999999999659,0.05000000000001137,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7150.0,7160.0,7170.0,347.10059527065005,337.9268764737577,328.4531576768654,-0.14999999999997726,0.1500000000000341,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7175.0,7180.0,7190.0,323.86629827841915,319.379438879973,310.15572008308067,-0.08333333333337123,0.19999999999998863,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7250.0,7260.0,7270.0,256.01340730172655,247.3896885048342,238.46596970794184,-0.15000000000000568,0.14999999999997726,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7270.0,7275.0,7280.0,238.46596970794184,234.32911030949566,229.69225091104948,-0.25,0.09999999999999432,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7355.0,7360.0,7370.0,166.98935993435683,163.35250053591068,154.9787817390183,-0.36666666666667425,-0.03333333333330302,True,,,,,,,,,
butterfly,2026-08-14 00:00:00,7370.0,7375.0,7380.0,154.9787817390183,151.19192234057215,147.25506294212596,-0.07500000000001705,0.24999999999997158,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7395.0,7400.0,7405.0,135.64448474678744,131.90762534834124,127.92076594989508,-0.12499999999997158,0.25,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7410.0,7420.0,7425.0,124.38390655144889,117.56018775455655,113.47332835611039,-0.44999999999998863,-0.06666666666666288,True,,,,,,,,,
butterfly,2026-08-14 00:00:00,7430.0,7435.0,7440.0,109.7864689576642,106.54960955921803,102.71275016077183,-0.30000000000001137,0.14999999999999147,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7445.0,7450.0,7460.0,99.42589076232566,96.1390313638795,89.16531256698714,-0.13333333333333997,0.26666666666667993,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7465.0,7470.0,7475.0,85.87845316854097,82.99159377009478,79.70473437164861,-0.19999999999998863,0.30000000000001137,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7475.0,7480.0,7490.0,79.70473437164861,76.81787497320242,70.1,-0.3147187254366912,0.08528127456331447,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7490.0,7500.0,7510.0,70.1,64.8,58.85,-0.32500000000000284,0.05000000000001137,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7510.0,7515.0,7520.0,58.85,56.75,53.900000000000006,-0.375,0.04999999999999716,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7525.0,7530.0,7535.0,51.2,48.8,46.2,-0.09999999999999432,0.29999999999999716,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7570.0,7575.0,7580.0,30.8,29.3,27.5,-0.15000000000000213,0.25,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7575.0,7580.0,7585.0,29.3,27.5,25.65,-0.02499999999999858,0.34999999999999787,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7585.0,7590.0,7595.0,25.65,24.049999999999997,22.35,-0.04999999999999716,0.25,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7600.0,7605.0,7610.0,20.85,19.5,18.049999999999997,-0.05000000000000071,0.3000000000000007,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7620.0,7625.0,7630.0,15.55,14.6,13.3,-0.17499999999999893,0.05000000000000071,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7630.0,7635.0,7640.0,13.3,12.45,11.35,-0.125,0.14999999999999858,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7660.0,7670.0,7675.0,8.05,6.9,6.199999999999999,-0.08333333333333304,0.13333333333333375,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7720.0,7725.0,7730.0,2.675,2.5,2.25,-0.03750000000000009,0.09999999999999964,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7775.0,7780.0,7790.0,1.1,1.05,0.925,-0.008333333333333304,0.10000000000000009,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7875.0,7880.0,7900.0,0.425,0.425,0.375,-0.009999999999999953,0.14,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7900.0,7925.0,7950.0,0.375,0.35,0.3,-0.012499999999999956,0.10000000000000003,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,7950.0,7975.0,8000.0,0.3,0.3,0.25,-0.024999999999999967,0.07499999999999996,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,8100.0,8150.0,8200.0,0.2,0.2,0.15000000000000002,-0.024999999999999994,0.07500000000000001,False,,,,,,,,,
butterfly,2026-08-14 00:00:00,8250.0,8300.0,8400.0,0.15000000000000002,0.15000000000000002,0.1,-0.016666666666666663,0.08333333333333334,False,,,,,,,,,
butterfly,2026-08-17 00:00:00,6625.0,6675.0,6700.0,860.7395258910552,811.1640047074643,786.3512441156687,-0.016666666666765195,0.1999999999999318,False,,,,,,,,,
butterfly,2026-08-17 00:00:00,6750.0,6800.0,6825.0,736.8757229320777,687.5502017484866,662.837441156691,-0.03333333333330302,0.1999999999999318,False,,,,,,,,,
butterfly,2026-08-17 00:00:00,7075.0,7100.0,7125.0,419.9098352387359,396.34707464694037,372.7343140551449,-0.02499999999992042,0.25000000000005684,False,,,,,,,,,
butterfly,2026-08-17 00:00:00,7150.0,7170.0,7175.0,349.7215534633494,331.351344989913,326.50879287155385,-0.20000000000004547,0.13999999999998636,False,,,,,,,,,
butterfly,2026-08-17 00:00:00,7180.0,7200.0,7225.0,321.66624075319476,303.89603227975834,281.2332716879628,-0.19999999999998863,0.10000000000002274,False,,,,,,,,,
butterfly,2026-08-17 00:00:00,7470.0,7475.0,7500.0,87.74821788836674,84.65566577000764,68.9,-0.04881752970202058,0.3511824702979851,False,,,,,,,,,
butterfly,2026-08-17 00:00:00,7510.0,7520.0,7525.0,63.3,58.5,55.65,-0.29999999999999716,0.1666666666666714,False,,,,,,,,,
butterfly,2026-08-17 00:00:00,7580.0,7590.0,7600.0,31.3,28.0,24.450000000000003,-0.125,0.25,False,,,,,,,,,
butterfly,2026-08-18 00:00:00,7000.0,7050.0,7075.0,497.2256418742724,449.5192527648922,425.6160582102021,-0.03333333333330302,0.1999999999999318,False,,,,,,,,,
butterfly,2026-08-18 00:00:00,7075.0,7100.0,7125.0,425.6160582102021,402.362863655512,378.9096691008219,-0.10000000000002274,0.1999999999999318,False,,,,,,,,,
butterfly,2026-08-19 00:00:00,6875.0,6900.0,6925.0,616.9968750000012,592.6300000000011,568.1131250000011,-0.07499999999993179,0.20000000000004547,False,,,,,,,,,
butterfly,2026-08-19 00:00:00,6925.0,6975.0,7000.0,568.1131250000011,520.0293750000011,495.96250000000106,-0.01666666666665151,0.2666666666666515,False,,,,,,,,,
butterfly,2026-08-19 00:00:00,6975.0,7000.0,7025.0,520.0293750000011,495.96250000000106,471.79562500000105,-0.05000000000001137,0.25,False,,,,,,,,,
butterfly,2026-08-20 00:00:00,6775.0,6800.0,6825.0,719.8122901078426,695.414290745925,670.8162913840074,-0.09999999999990905,0.14999999999997726,False,,,,,,,,,
butterfly,2026-08-20 00:00:00,6825.0,6850.0,6900.0,670.8162913840074,646.4682920220899,597.7222932982547,-0.016666666666765195,0.1999999999999318,False,,,,,,,,,
butterfly,2026-08-20 00:00:00,7375.0,7380.0,7400.0,169.71030542182126,166.17070554943777,150.9623060599037,-0.21000000000000796,0.23999999999998067,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,5275.0,5300.0,5325.0,2192.5967465987387,2167.8956030169825,2143.0944594352254,-0.050000000000636646,0.0749999999998181,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,5325.0,5350.0,5375.0,2143.0944594352254,2118.3433158534685,2093.5671722717116,-0.012500000000272848,0.17499999999972715,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,5375.0,5400.0,5425.0,2093.5671722717116,2068.8660286899544,2044.0898851081974,-0.03749999999990905,0.125,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,5500.0,5550.0,5560.0,1969.8364543629268,1920.4091671994129,1910.4737097667103,-0.041666666666515084,0.13333333333343944,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,5575.0,5580.0,5590.0,1895.608023617656,1890.6777949013047,1880.767337468602,-0.01666666666665151,0.15000000000009095,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,5590.0,5600.0,5610.0,1880.767337468602,1870.9318800358992,1860.9714226031963,-0.0625,0.0749999999998181,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,5610.0,5620.0,5625.0,1860.9714226031963,1851.0859651704934,1846.1307364541422,-0.008333333332984694,0.14999999999986358,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,5625.0,5630.0,5640.0,1846.1307364541422,1841.2005077377908,1831.290050305088,-0.01666666666665151,0.16666666666651508,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,5640.0,5650.0,5660.0,1831.290050305088,1821.4045928723854,1811.4941354396826,-0.012500000000045475,0.14999999999986358,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,5670.0,5680.0,5690.0,1801.6086780069797,1791.723220574277,1781.8127631415744,-0.012500000000045475,0.15000000000009095,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,5690.0,5700.0,5710.0,1781.8127631415744,1771.9273057088712,1762.0168482761685,-0.012499999999818101,0.1750000000001819,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,5720.0,5725.0,5730.0,1752.1313908434659,1747.2511621271146,1742.2459334107632,-0.0625,0.0749999999998181,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,5740.0,5750.0,5760.0,1732.3604759780603,1722.5000185453575,1712.564561112655,-0.03749999999990905,0.12499999999977263,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,5770.0,5775.0,5780.0,1702.6541036799522,1697.7238749636006,1692.7686462472493,-0.012499999999818101,0.14999999999986358,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,5790.0,5800.0,5810.0,1682.8831888145464,1673.0477313818437,1663.112273949141,-0.0500000000001819,0.125,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,5820.0,5825.0,5830.0,1653.2018165164382,1648.2715878000868,1643.3163590837355,-0.012499999999818101,0.15000000000031832,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,5840.0,5850.0,5860.0,1633.4059016510328,1623.54544421833,1613.6349867856272,-0.02500000000009095,0.12500000000022737,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,5870.0,5875.0,5880.0,1603.7495293529244,1598.819300636573,1593.8640719202215,-0.012500000000045475,0.15000000000009095,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,5900.0,5910.0,5920.0,1574.093157054816,1564.2076996221133,1554.2972421894106,-0.012500000000045475,0.17499999999995453,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,5920.0,5925.0,5930.0,1554.2972421894106,1549.4170134730591,1544.4367847567078,-0.049999999999954525,0.125,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,5940.0,5950.0,5960.0,1534.526327324005,1524.7158698913024,1514.7554124585993,-0.07500000000027285,0.07500000000004547,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,5970.0,5975.0,5980.0,1504.8699550258966,1499.9897263095454,1494.984497593194,-0.0625,0.0749999999998181,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,5980.0,6000.0,6010.0,1494.984497593194,1475.2885827277885,1465.3281252950856,-0.07500000000004547,0.08333333333348492,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6025.0,6030.0,6050.0,1450.4874391460314,1445.5572104296803,1425.7862955642745,-0.010000000000218279,0.1599999999996271,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6070.0,6075.0,6080.0,1406.015380698869,1401.0851519825178,1396.1299232661663,-0.012500000000272848,0.17499999999995453,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6090.0,6100.0,6110.0,1386.2444658334634,1376.4590084007607,1366.548550968058,-0.0625,0.049999999999954525,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6120.0,6125.0,6140.0,1356.6630935353553,1351.7578648190038,1336.9421786699495,-0.024999999999863576,0.12500000000022737,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6125.0,6140.0,6150.0,1351.7578648190038,1336.9421786699495,1327.0567212372468,-0.004999999999881766,0.13000000000010914,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6140.0,6150.0,6160.0,1336.9421786699495,1327.0567212372468,1317.146263804544,-0.012500000000045475,0.09999999999990905,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6160.0,6175.0,6190.0,1317.146263804544,1302.35557765549,1287.4398915064357,-0.0625,0.07500000000004547,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6190.0,6200.0,6210.0,1287.4398915064357,1277.5794340737332,1267.6939766410303,-0.012500000000045475,0.15000000000009095,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6220.0,6225.0,6230.0,1257.8835192083275,1252.9782904919762,1247.9230617756245,-0.07500000000027285,0.049999999999954525,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6240.0,6250.0,6260.0,1238.062604342922,1228.302146910219,1218.4166894775165,-0.0625,0.07500000000004547,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6260.0,6270.0,6275.0,1218.4166894775165,1208.5312320448136,1203.5010033284623,-0.05833333333316659,0.06666666666660603,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6275.0,6300.0,6310.0,1203.5010033284623,1178.8498597467055,1168.9644023140024,-0.01785714285733775,0.15714285714261678,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6325.0,6330.0,6350.0,1154.1737161649485,1149.243487448597,1129.4975725831914,-0.005000000000109139,0.16999999999984539,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6350.0,6360.0,6370.0,1129.4975725831914,1119.7871151504887,1109.801657717786,-0.13750000000004547,0.024999999999863576,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6370.0,6375.0,6380.0,1109.801657717786,1104.9714290014344,1100.0662002850834,-0.03749999999990905,0.15000000000009095,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6375.0,6380.0,6390.0,1104.9714290014344,1100.0662002850834,1090.0807428523804,-0.05833333333362134,0.09999999999990905,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6420.0,6425.0,6440.0,1060.524370554272,1055.6691418379207,1040.7534556888666,-0.08750000000009095,0.09999999999990905,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6440.0,6450.0,6460.0,1040.7534556888666,1031.0929982561638,1021.082540823461,-0.17499999999995453,0.0,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6460.0,6470.0,6475.0,1021.082540823461,1011.4220833907583,1006.2668546744069,-0.2166666666665833,0.0,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6480.0,6490.0,6500.0,1001.3616259580555,991.7011685253527,981.6407110926499,-0.20000000000004547,0.04999999999984084,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6500.0,6510.0,6525.0,981.6407110926499,971.8302536599472,957.0645675108931,-0.01999999999998181,0.2799999999999727,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6530.0,6540.0,6550.0,952.1593387945417,942.4988813618389,932.488423929136,-0.1750000000000682,-1.1368683772161603e-13,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6550.0,6560.0,6570.0,932.488423929136,922.8779664964334,912.8175090637307,-0.22500000000002274,-0.049999999999954525,True,,,,,,,,,
butterfly,2026-08-21 00:00:00,6570.0,6575.0,6580.0,912.8175090637307,908.1122803473793,903.2070516310279,-0.10000000000002274,0.05000000000006821,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6575.0,6580.0,6590.0,908.1122803473793,903.2070516310279,893.146594198325,-0.08333333333337123,0.09999999999990905,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6600.0,6610.0,6620.0,883.3361367656223,873.7756793329195,863.6652219002168,-0.2749999999998636,-0.049999999999954525,True,,,,,,,,,
butterfly,2026-08-21 00:00:00,6620.0,6625.0,6630.0,863.6652219002168,859.1099931838654,854.1547644675139,-0.20000000000004547,0.0,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6625.0,6630.0,6640.0,859.1099931838654,854.1547644675139,844.0943070348112,-0.04999999999984084,0.16666666666674246,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6650.0,6660.0,6670.0,834.2338496021084,824.4733921694057,814.6629347367029,-0.024999999999977263,0.25,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6670.0,6675.0,6680.0,814.6629347367029,810.0577060203515,805.2024773040001,-0.12499999999988631,0.10000000000013642,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6675.0,6680.0,6690.0,810.0577060203515,805.2024773040001,795.3920198712974,-0.033333333333416704,0.16666666666674246,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6680.0,6690.0,6695.0,805.2024773040001,795.3920198712974,790.136791154946,-0.2333333333333485,-0.03333333333318933,True,,,,,,,,,
butterfly,2026-08-21 00:00:00,6695.0,6700.0,6705.0,790.136791154946,785.5815624385946,780.4263337222433,-0.2999999999999545,-0.10000000000002274,True,,,,,,,,,
butterfly,2026-08-21 00:00:00,6710.0,6715.0,6725.0,775.5211050058919,770.6658762895404,760.8054188568376,-0.049999999999954525,0.2333333333333485,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6725.0,6730.0,6735.0,760.8054188568376,755.9501901404863,751.044961424135,-0.024999999999977263,0.2999999999999545,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6735.0,6745.0,6750.0,751.044961424135,741.3345039914321,736.4292752750808,-0.03333333333318933,0.2999999999999545,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6755.0,6760.0,6765.0,731.5240465587294,726.7188178423779,721.7635891260265,-0.07499999999993179,0.2999999999999545,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6770.0,6775.0,6780.0,716.9083604096752,712.4531316933238,707.1479029769724,-0.4250000000000682,-0.20000000000004547,True,,,,,,,,,
butterfly,2026-08-21 00:00:00,6780.0,6785.0,6790.0,707.1479029769724,702.342674260621,697.4874455442697,-0.024999999999977263,0.34999999999990905,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6790.0,6795.0,6800.0,697.4874455442697,692.6322168279183,687.7269881115669,-0.024999999999977263,0.35000000000002274,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6805.0,6810.0,6815.0,682.8717593952155,678.4165306788641,673.1613019625128,-0.39999999999997726,-0.10000000000002274,True,,,,,,,,,
butterfly,2026-08-21 00:00:00,6815.0,6820.0,6825.0,673.1613019625128,668.6560732461613,663.40084452981,-0.3749999999998863,-0.10000000000002274,True,,,,,,,,,
butterfly,2026-08-21 00:00:00,6825.0,6830.0,6835.0,663.40084452981,658.8956158134587,653.7403870971073,-0.3250000000000455,1.1368683772161603e-13,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6835.0,6840.0,6845.0,653.7403870971073,649.3851583807559,644.0799296644044,-0.4750000000001364,-0.15000000000009095,True,,,,,,,,,
butterfly,2026-08-21 00:00:00,6845.0,6850.0,6855.0,644.0799296644044,639.674700948053,634.8694722317017,-0.1999999999999318,0.10000000000002274,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6855.0,6860.0,6865.0,634.8694722317017,630.0642435153503,624.709014798999,-0.27499999999997726,0.0,False,,,,,,,,,
butterfly,2026-08-21 00:00:00,6870.0,6875.0,6880.0,619.8537860826475,615.4985573662962,610.6433286499448,-0.25,0.05000000000006821,False,,,,,,,,,
